restaurant_name,id,attributes
Jaliscienses Mexican Restaurant,pvB2Lx_mTGzFjK0ND3SEcw,Offers Delivery
Jaliscienses Mexican Restaurant,pvB2Lx_mTGzFjK0ND3SEcw,Offers Takeout
Jaliscienses Mexican Restaurant,pvB2Lx_mTGzFjK0ND3SEcw,Accepts Credit Cards
Taco Bell,Xa-mh9fjX3b-2uo4SwrXCQ,Health Score
Taco Bell,Xa-mh9fjX3b-2uo4SwrXCQ,Offers Delivery
Taco Bell,Xa-mh9fjX3b-2uo4SwrXCQ,Offers Takeout
Jack in the Box,MjzPfmuzBpAEOPPNs6aycQ,Health Score
Jack in the Box,MjzPfmuzBpAEOPPNs6aycQ,Offers Delivery
TaConMaye Mexican Foodtruck,cgDA16Ct2RCfduq_wmKC2A,Offers Delivery
TaConMaye Mexican Foodtruck,cgDA16Ct2RCfduq_wmKC2A,Offers Takeout
TaConMaye Mexican Foodtruck,cgDA16Ct2RCfduq_wmKC2A,Vegan Options
Taco Fresco,qbdo77Uw6IX7bLn9RhCtcg,Offers Takeout
Taco Fresco,qbdo77Uw6IX7bLn9RhCtcg,Accepts Credit Cards
Taco Bell,sexYEzEBgE2sxgI5InSaDQ,Health Score
Taco Bell,sexYEzEBgE2sxgI5InSaDQ,Offers Delivery
Taco Bell,sexYEzEBgE2sxgI5InSaDQ,Offers Takeout
Chipotle Mexican Grill,U_HRE3_AvtqZPhWC9Lnu_A,Health Score
Chipotle Mexican Grill,U_HRE3_AvtqZPhWC9Lnu_A,Offers Delivery
Chipotle Mexican Grill,U_HRE3_AvtqZPhWC9Lnu_A,Offers Takeout
Chipotle Mexican Grill,9M7NW9QTuzuCuvLJtZu6AQ,Health Score
Chipotle Mexican Grill,9M7NW9QTuzuCuvLJtZu6AQ,Offers Delivery
Chipotle Mexican Grill,9M7NW9QTuzuCuvLJtZu6AQ,Offers Takeout
Mi Lindo Jalisco,riK61dYwFr86fgQLcb7GpQ,Health Score
Tellus Joe,XkEtH38Drx9IGb7qiGQaFA,Classy
Tellus Joe,XkEtH38Drx9IGb7qiGQaFA,Private Lot Parking
Tellus Joe,XkEtH38Drx9IGb7qiGQaFA,Free Wi-Fi
Taqueria Olivas,IIFGvxPsnCz6dDqGCzo5UA,Offers Takeout
Taqueria Olivas,IIFGvxPsnCz6dDqGCzo5UA,Outdoor Seating
Calle Taqueria,n2nSitvA3eUld6ExAx7hzg,Offers Delivery
Calle Taqueria,n2nSitvA3eUld6ExAx7hzg,Offers Takeout
Calle Taqueria,n2nSitvA3eUld6ExAx7hzg,Accepts Credit Cards
Taco Bell,HTazXocegk9oZE1W3qB-Bw,Health Score
Taco Bell,HTazXocegk9oZE1W3qB-Bw,Offers Delivery
Taco Bell,HTazXocegk9oZE1W3qB-Bw,Offers Takeout
Hot Tacos,rXdg2mutItFwqspo9F4Crw,Pescatarian Options
Hot Tacos,rXdg2mutItFwqspo9F4Crw,Accepts Credit Cards
Hot Tacos,rXdg2mutItFwqspo9F4Crw,Outdoor Seating
Hot Tacos,rXdg2mutItFwqspo9F4Crw,Classy
Asador,Lvnta0263xAwa6TXdajH1w,Health Score
Asador,Lvnta0263xAwa6TXdajH1w,Outdoor Seating
Asador,Lvnta0263xAwa6TXdajH1w,Classy
Que Divino,qg_toF422FIE6lm7rvRMzA,Staff wears masks
Que Divino,qg_toF422FIE6lm7rvRMzA,Accepts Credit Cards
Que Divino,qg_toF422FIE6lm7rvRMzA,Outdoor Seating
Que Divino,qg_toF422FIE6lm7rvRMzA,Classy
Taco Bell,I2ykwSoFbO5vQCp-rdfsqw,Health Score
Taco Bell,I2ykwSoFbO5vQCp-rdfsqw,Offers Delivery
Taco Bell,I2ykwSoFbO5vQCp-rdfsqw,Offers Takeout
Lopez cabrera sabor y Tradicion,A0j3eNH44RA8ZQ0ofaoBqw,Offers Delivery
Lopez cabrera sabor y Tradicion,A0j3eNH44RA8ZQ0ofaoBqw,Offers Takeout
Taqueria Mejia,vHLoAklmxy-xO6cHMEaGgQ,Offers Takeout
Taqueria Mejia,vHLoAklmxy-xO6cHMEaGgQ,Accepts Credit Cards
Taqueria Mejia,vHLoAklmxy-xO6cHMEaGgQ,Good for Groups
Taco 'N Mama,fNTpqhAgwZzVEpTK72Dtqg,Health Score
Taco 'N Mama,fNTpqhAgwZzVEpTK72Dtqg,Offers Takeout
Taco 'N Mama,fNTpqhAgwZzVEpTK72Dtqg,Wheelchair Accessible
Jack in the Box,5N4bHv9sTm1JsDqhDWz-tA,Health Score
Jack in the Box,5N4bHv9sTm1JsDqhDWz-tA,Offers Delivery
taco wey,7pg6oY_ph50g72oDOBhA5w,Offers Delivery
taco wey,7pg6oY_ph50g72oDOBhA5w,Private Lot Parking
Jack in the Box,gFClISSN6xMn7C4F6l48EA,Health Score
Jack in the Box,gFClISSN6xMn7C4F6l48EA,Offers Delivery
Ta-co. Mex,Utnm8e82ejUjhoLgAPcSZw,Offers Takeout
Ta-co. Mex,Utnm8e82ejUjhoLgAPcSZw,Accepts Credit Cards
Delicious Tamales,Zv79KXQmgJ8k2PYlzkrseg,Health Score
Delicious Tamales,Zv79KXQmgJ8k2PYlzkrseg,Offers Delivery
Delicious Tamales,Zv79KXQmgJ8k2PYlzkrseg,Offers Takeout
Jack in the Box,5bc9-OLawv-HPNdkuhw4CQ,Health Score
Jack in the Box,5bc9-OLawv-HPNdkuhw4CQ,Offers Delivery
Pelonchas Tacos,oiIN2f4xmqNH_cBvtONnjg,Private Lot Parking
El Rey Del Taco,WEF2KqSulVcdZ0_DtTjqhA,Offers Takeout
Mama'S Tacos,5gLpgxaAuEV5-Rp71jCb6A,Offers Takeout
Jack in the Box,FwWVAykgrFME1jKs2ZmG_Q,Health Score
Jack in the Box,FwWVAykgrFME1jKs2ZmG_Q,Offers Delivery
La Marea Restaurant & Seafood,BeggND7OYM2axemOZ8a5kQ,Health Score
La Marea Restaurant & Seafood,BeggND7OYM2axemOZ8a5kQ,Offers Delivery
La Marea Restaurant & Seafood,BeggND7OYM2axemOZ8a5kQ,Offers Takeout
Hacienda Jalisco,6UZKsr0TrsdZ61jwOjIiyA,Health Score
Hacienda Jalisco,6UZKsr0TrsdZ61jwOjIiyA,Takes Reservations
Hacienda Jalisco,6UZKsr0TrsdZ61jwOjIiyA,Offers Takeout
Jack in the Box,f9iuZxaxR0MAdXN8rZmtHw,Health Score
Jack in the Box,f9iuZxaxR0MAdXN8rZmtHw,Offers Delivery
Taqueria el Limon,wxS5_J2ODaEq5YapkhLl2A,Offers Takeout
Taqueria el Limon,wxS5_J2ODaEq5YapkhLl2A,Moderate Noise
Taqueria Chapala #5,CWUKq0K7bUPvRjP_ThPO3g,Health Score
Taqueria Chapala #5,CWUKq0K7bUPvRjP_ThPO3g,Offers Delivery
Taqueria Chapala #5,CWUKq0K7bUPvRjP_ThPO3g,Offers Takeout
Taqueria Chapala #5,CWUKq0K7bUPvRjP_ThPO3g,Many Vegetarian Options
Taqueria La Sabrosita,qXw2SE8cMG6IBYv4vUzaMg,Classy
Taqueria La Sabrosita,qXw2SE8cMG6IBYv4vUzaMg,Private Lot Parking
La Traila,18zSoq4KOABsj7smMcRsMQ,TV
Texican Tacos,HyYw1af7Xjg4e6s5d0cckA,Offers Delivery
Texican Tacos,HyYw1af7Xjg4e6s5d0cckA,Offers Takeout
Jack in the Box,ua7y8bQQn0Wqkshb98toKw,Health Score
Jack in the Box,ua7y8bQQn0Wqkshb98toKw,Offers Delivery
Antojitos La Huastequita,qeGwkuYDMPtsnTSYLhg7Mg,Offers Takeout
Tomgro Grocery,L8GVB38wwTl8edp7cJ_s3w,Health Score
Tomgro Grocery,L8GVB38wwTl8edp7cJ_s3w,Accepts Credit Cards
Jack in the Box,ehSTouF01blyKxwIxZQKjw,Health Score
Jack in the Box,ehSTouF01blyKxwIxZQKjw,Offers Delivery
Food Fight Cafe,GIfyiCqGOrgxAXcFTo_cyw,Offers Takeout
Food Fight Cafe,GIfyiCqGOrgxAXcFTo_cyw,Accepts Credit Cards
The Calimex Cafe,WlFV9eqjEm2rGZvqZ1KBUQ,Health Score
The Calimex Cafe,WlFV9eqjEm2rGZvqZ1KBUQ,Offers Delivery
The Calimex Cafe,WlFV9eqjEm2rGZvqZ1KBUQ,Offers Takeout
Queen and King Cafe,zba2el259hSPPeXzOIn-JA,Health Score
Queen and King Cafe,zba2el259hSPPeXzOIn-JA,Offers Delivery
Queen and King Cafe,zba2el259hSPPeXzOIn-JA,Offers Takeout
Queen and King Cafe,zba2el259hSPPeXzOIn-JA,All staff fully vaccinated
Jack in the Box,t-BuLWziPfOrG6m6B-H46A,Health Score
Jack in the Box,t-BuLWziPfOrG6m6B-H46A,Offers Delivery
Variedades Marquez,kry4tYRNfQshObxO5RTrIw,Offers Takeout
Torres Taqueria #2,c6JCGgY7_qtfNdPjjDjJiw,Offers Takeout
Torres Taqueria #2,c6JCGgY7_qtfNdPjjDjJiw,Accepts Credit Cards
Casa Jaliscienses,CrSMWLz5D6zYXAD0faC0RA,Offers Takeout
Casa Jaliscienses,CrSMWLz5D6zYXAD0faC0RA,Accepts Credit Cards
Tasty Abe's,s1v-Y3AvB3lZenMZTziyRw,Offers Takeout
Tasty Abe's,s1v-Y3AvB3lZenMZTziyRw,Accepts Credit Cards
Tasty Abe's,s1v-Y3AvB3lZenMZTziyRw,Outdoor Seating
Tasty Abe's,s1v-Y3AvB3lZenMZTziyRw,Good for Groups
La Terraza,cH3SaBIARFd5p8cm0l1CkA,Accepts Credit Cards
La Terraza,cH3SaBIARFd5p8cm0l1CkA,Classy
La Terraza,cH3SaBIARFd5p8cm0l1CkA,Good for Groups
Jack in the Box,l3lTVzvAH-bEligGjItMpg,Health Score
Jack in the Box,l3lTVzvAH-bEligGjItMpg,Offers Delivery
El Kioskito Cakes,jv5zO55fl1smFPh9AgeahA,Private Lot Parking
Tortas Tampico 512 ATX,8DwK_6uSAh_vOBLCtg6Tdw,Offers Takeout
Tortas Tampico 512 ATX,8DwK_6uSAh_vOBLCtg6Tdw,Staff wears masks
Tortas Tampico 512 ATX,8DwK_6uSAh_vOBLCtg6Tdw,Accepts Credit Cards
Tortas Tampico 512 ATX,8DwK_6uSAh_vOBLCtg6Tdw,Offers Catering
Taqueria Jazmin’s Cafe,m4sUoJckNCHed5Xbg3xu2A,Free Wi-Fi
Traila Jalicienses,x1bYo3hAw4xN4J82y7774A,Offers Takeout
Taqueria La Guadalupana,6S8RzZTD0ogBDIpL4ZDKUA,Offers Takeout
Taqueria La Guadalupana,6S8RzZTD0ogBDIpL4ZDKUA,Good For Kids
Tacos Morelos,eNIaMmCvfy1zvfjA2SpWbg,Private Lot Parking
Pupuseria La Bendicion,y4nbqdGe34nOgwYMnF5Rdg,Offers Takeout
Pupuseria La Bendicion,y4nbqdGe34nOgwYMnF5Rdg,All staff fully vaccinated
Pupuseria La Bendicion,y4nbqdGe34nOgwYMnF5Rdg,Masks required
Chevron,VgBgkyN0Tewdh-6HOzdy_w,Offers Takeout
Chevron,VgBgkyN0Tewdh-6HOzdy_w,Vegan Options
El Xolo Tacos,1FsOLlVibgpozj2IC6ggyQ,Takes Reservations
El Xolo Tacos,1FsOLlVibgpozj2IC6ggyQ,Offers Takeout
El Xolo Tacos,1FsOLlVibgpozj2IC6ggyQ,Staff wears masks
Villanueva Taco Truck,x9VfpXSJt3OdeImUlJjeeA,Private Lot Parking
Taco Cabana,S72ahVmIDe-6TyUpE7vAbQ,Offers Delivery
Taco Cabana,S72ahVmIDe-6TyUpE7vAbQ,Offers Takeout
Taco Cabana,S72ahVmIDe-6TyUpE7vAbQ,Accepts Credit Cards
Jack in the Box,jatEYw2OYJFHhdwUde9HsA,Health Score
Jack in the Box,jatEYw2OYJFHhdwUde9HsA,Offers Delivery
Olél Taco Food Truck,9XrhoStAVfyWJEopnW6T8g,Private Lot Parking
Jack in the Box,_bPDWx6Ygy1IqOvkDyvBCQ,Health Score
Jack in the Box,_bPDWx6Ygy1IqOvkDyvBCQ,Offers Delivery
Jack in the Box,_bPDWx6Ygy1IqOvkDyvBCQ,Offers Takeout
Jack in the Box,_bPDWx6Ygy1IqOvkDyvBCQ,Drive-Thru
Taco Bell,NSXnHpPI6d7H3fk_6_4b7w,Health Score
Taco Bell,NSXnHpPI6d7H3fk_6_4b7w,Offers Delivery
Taco Bell,NSXnHpPI6d7H3fk_6_4b7w,Offers Takeout
Jack in the Box,9YFoy5wtSadKTp82bVenWg,Health Score
Jack in the Box,9YFoy5wtSadKTp82bVenWg,Offers Delivery
Taqueria Alayna's,XGVgbgk1RkHplkqpTvPEvQ,Offers Takeout
Takavron,w_ceTxV95Qlf7kve-YfeMA,Offers Delivery
Takavron,w_ceTxV95Qlf7kve-YfeMA,Offers Takeout
Takavron,w_ceTxV95Qlf7kve-YfeMA,Accepts Credit Cards
ZIKI,nWfjn4x9yRabINqKL5Yaeg,Offers Delivery
ZIKI,nWfjn4x9yRabINqKL5Yaeg,Offers Takeout
ZIKI,nWfjn4x9yRabINqKL5Yaeg,Accepts Credit Cards
ZIKI,nWfjn4x9yRabINqKL5Yaeg,Outdoor Seating
Tacos al Chile,tvEF6yHTKtuDFpO9YW1fMA,Offers Takeout
Tacos al Chile,tvEF6yHTKtuDFpO9YW1fMA,Masks required
Tacos al Chile,tvEF6yHTKtuDFpO9YW1fMA,Staff wears masks
Tacos al Chile,tvEF6yHTKtuDFpO9YW1fMA,Accepts Credit Cards
Mary's Tacos,a4Io4jRCjNymOTinZrLoPg,Offers Takeout
TAQUERIA  ELITA,30vl5ptGATzdn_w6CIvyDQ,Outdoor Seating
La Catedral Del Marisco #3,r845PuF3YhnOHW2H59fxLw,Health Score
La Catedral Del Marisco #3,r845PuF3YhnOHW2H59fxLw,Offers Takeout
La Catedral Del Marisco #3,r845PuF3YhnOHW2H59fxLw,Accepts Credit Cards
Pollo Rico #8,6ywwbjMKtlueRpnjSw5y0Q,Health Score
Pollo Rico #8,6ywwbjMKtlueRpnjSw5y0Q,Offers Delivery
Pollo Rico #8,6ywwbjMKtlueRpnjSw5y0Q,Offers Takeout
Chipotle Mexican Grill,Hd4FutPgl_Zy47Lhqzrb2Q,Health Score
Chipotle Mexican Grill,Hd4FutPgl_Zy47Lhqzrb2Q,Offers Takeout
Chipotle Mexican Grill,Hd4FutPgl_Zy47Lhqzrb2Q,Good For Kids
El Rapido,UXf-PJp78PuK-b9yu4UyEw,TV
Taqueria Piedra Grande,NE7vamI1_E5ijKphjpNSnA,Offers Takeout
Angelitos Tacos,OmwaPDh0K9Q05tx6gJ55hQ,Offers Takeout
Angelitos Tacos,OmwaPDh0K9Q05tx6gJ55hQ,Outdoor Seating
Angelitos Tacos,OmwaPDh0K9Q05tx6gJ55hQ,Offers Catering
The Bakers Rack,xfp_XmXTiwqoZCMtxDfzxg,Offers Takeout
The Bakers Rack,xfp_XmXTiwqoZCMtxDfzxg,Accepts Credit Cards
The Bakers Rack,xfp_XmXTiwqoZCMtxDfzxg,Offers Catering
El Tapatio,eAFIa2t3gPNqmW1couP1UA,Offers Takeout
El Tapatio,eAFIa2t3gPNqmW1couP1UA,Accepts Credit Cards
La Llamarada,eKMHL_lMCxXPSLccCYy1CQ,Private Lot Parking
Violet Sky Rooftop Lounge,#NAME?,Offers Takeout
Jack in the Box,ehjlyvJD9zVQcA591BJ7GA,Health Score
Jack in the Box,ehjlyvJD9zVQcA591BJ7GA,Offers Delivery
Jack in the Box,ehjlyvJD9zVQcA591BJ7GA,Accepts Credit Cards
Amorcito Taqueria 2,DKfTvXgkETrJSjnIBXgRmQ,Offers Delivery
Amorcito Taqueria 2,DKfTvXgkETrJSjnIBXgRmQ,Offers Takeout
Amorcito Taqueria 2,DKfTvXgkETrJSjnIBXgRmQ,Staff wears masks
El Buen Sazon Michoacano,rodbcjc3_cMTpY6QyCyi8g,Private Lot Parking
Taqueria La Chiapaneca,UKL5-Mmu44XGMOyHQsysZg,Offers Delivery
Taqueria La Chiapaneca,UKL5-Mmu44XGMOyHQsysZg,Offers Takeout
Taqueria La Chiapaneca,UKL5-Mmu44XGMOyHQsysZg,Staff wears masks
Casa Jaliscienses,oSyVDd4cmus72-p9EaP0WA,Good for Groups
Casa Jaliscienses,oSyVDd4cmus72-p9EaP0WA,Full Bar
El Mango Feliz,WWgPmdYLTHl_XrqrpA4zVQ,Offers Delivery
El Mango Feliz,WWgPmdYLTHl_XrqrpA4zVQ,Offers Takeout
El Mango Feliz,WWgPmdYLTHl_XrqrpA4zVQ,All staff fully vaccinated
Taqueria Chelo,v18PtZkFHeOWLaXRmB6wDg,Offers Takeout
Taqueria Chelo,v18PtZkFHeOWLaXRmB6wDg,Accepts Credit Cards
Taqueria Chelo,v18PtZkFHeOWLaXRmB6wDg,TV
Ley's Tacos,DfwyzeN03FzMqI5CEl_U2Q,Outdoor Seating
Ley's Tacos,DfwyzeN03FzMqI5CEl_U2Q,Private Lot Parking
Taquria El Laurel,EeYk9bxByqwW_ZI5tX-h0Q,TV
Victorina's Food,0KIz6FvVASKq-COc_nLsQQ,Offers Delivery
Victorina's Food,0KIz6FvVASKq-COc_nLsQQ,Offers Takeout
Victorina's Food,0KIz6FvVASKq-COc_nLsQQ,Accepts Credit Cards
Victorina's Food,0KIz6FvVASKq-COc_nLsQQ,Outdoor Seating
Mariscos Mazatlan Taqueria Mi Tierra,Y_Yn5iePzdnEAUat6xPrDA,Classy
Pinches Tacos,nAIyrmWFktRCbrm6_Z7oCg,Offers Takeout
Loading Zone Grill,I7nnR0tiamAZoxyexVE3Mw,Classy
Lada Ladies,dwzI6ZeF4s0M-A98KDooCQ,Takes Reservations
Lada Ladies,dwzI6ZeF4s0M-A98KDooCQ,Many Vegetarian Options
Airport Xpress Market,hQcwLyoNALi81GFt5RazDQ,Health Score
Man vs Fries,8X2xJI24oYMBgR-wf6ZKCw,Offers Delivery
Pollos Asados El Norteno,8SVC9BLwFXyhI7IGUI4KhQ,Health Score
Pollos Asados El Norteno,8SVC9BLwFXyhI7IGUI4KhQ,Offers Takeout
Man vs Fries,AYwtNo7Sq0AayJnh7fqoow,Virtual restaurant
Pfajita Gib,s8b3eLvU0M00ju1Yp9cz6w,Offers Delivery
Pfajita Gib,s8b3eLvU0M00ju1Yp9cz6w,Offers Takeout
Pfajita Gib,s8b3eLvU0M00ju1Yp9cz6w,Accepts Credit Cards
